title,status,url,latitude,longitude,solicitation,subprogram,name,project_lead,funding_awarded,state,start_date,brief_description,principal_investigator,other_partners,topic_area,end_date,project_identifier,solicitation_url
In-Process Monitoring for Reduced EB-DED NDT Costs,Active,,40.02979,-83.08177,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,In-Process Monitoring for Reduced EB-DED NDT Costs,"Edison Welding Institute              
",2040709,OH,6/1/2021,"Edison Welding Institute (EWI), in partnership with GE Research, Lockheed Martin Corporation and Oak Ridge National Lab will pursue a $2.5 million project to develop and demonstrate a novel method to set informed nondestructive testing (NDT) requirements based on electron beam directed energy deposition (EB-DED) in-process monitoring data. This development will directly address the cost and lead time of the post-process NDT, a key barrier to the transition of production of airframe components from forging to EB-DED. The goal of this program is to demonstrate a 25% reduction in inspection costs and a 12% reduction in NDT cycle time to enable the transition to EB-DED and unlock a 25% reduction in material use. This project will advance this approach from TRL4 to TRL6 by developing and demonstrating a prototype for the process-monitoring informed NDT requirement on a Lockheed Martin drop link component.",,GE Research; Lockheed Martin; Oak Ridge National Lab,"Machine Learning to Increase Efficiencies in the Manufacturing of Large-Scale, High-Rate Aerostructures",10/31/2024,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
MEGAPRINT: Using the World's Largest 3D Printer for Precision Manufacturing of Large Modular Wind Blade Tooling,Active,,44.90172,-68.66814,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,MEGAPRINT: Using the World's Largest 3D Printer for Precision Manufacturing of Large Modular Wind Blade Tooling,University of Maine,3544042,ME,9/1/2021,"Large scale additive manufacturing is poised to revolutionize wind blade product development. The University of Main System plans to accelerate wind blade development by the combined use of three new technologies for rapid, low-cost fabrication of large modular wind blade tooling: 1. Applying the world's largest polymer 3D printing / machining system to this challenge 2. Fabricating 3D printed heating elements via coextruded resistive wire technology 3. Developing lignocellulosic filled thermoplastic feedstocks for large scale AM tooling By eliminating the conventional plug and directly manufacturing blade shell tools in large, joined segments, first article blades for structural testing and certification can be completed 6-9 months faster. By automating substantial portions of tool and heating element fabrication, tooling costs and lead times can be reduced by 25-50%. The modular approach to blade shell fabrication will better enable the manufacturing of families of blades, wherein a common root and mid-span structure can be mated with a variety of tip designs for a variety of site conditions. The objectives of the project are: 1. Develop specifications for segmented additive-manufactured wind blade tooling 2. Develop recyclable cellulose-filled thermoplastics for tooling segments 3. Scale up technology for additive manufacturing of heating elements 4. Perform structural design and toolpath optimization for modular tooling 5. Develop and validate mold segment joining methods 6. Demonstrate fabrication of two full scale mold segments 7. Demonstrate fabrication of 34.4m mid-span portion of an SGRE blade 8. Provide techno-economic analysis of blade manufacturing time and cost savings ",,N/A,Integrated Additive Manufacturing Processes for Advanced Wind Blade,5/31/2024,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Multi-Source Machine Learning and Thermoplastics Enhanced Aerostructure Manufacturing (mTEAM),Active,,41.74875,-72.6137,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Multi-Source Machine Learning and Thermoplastics Enhanced Aerostructure Manufacturing (mTEAM),Raytheon Technologies Corporation â€“ Raytheon Technologies Research Center,2399981,CT,8/1/2021,"The Raytheon Technologies Research Center (RTRC) proposes to advance (TRL6) thermoplastic joining methods through the incorporation of novel multisource machine learning (ML)/ artificial intelligence (AI) algorithms that incorporate physical models of the manufacturing process and constituents, novel inductive coupling techniques, novel sensing solutions, and novel controls solutions. These solutions will be developed on lab-coupon scale setups with final demonstrations at pilot industrial scale at Raytheon Technologies facilities in Riverside, CA on a selected representative structure. The ultimate outcome and commitment are the application of these techniques at industrial scale and build aerostructural components with deliveries starting in 2025. The team will do this by advancing the Technology Readiness Level (TRL) from 2 to 6 in a 27-month period.",John Gangloff,,"Machine Learning to Increase Efficiencies in the Manufacturing of Large-Scale, High-Rate Aerostructures",10/31/2023,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Physics-Guided Machine Learning (PGML) for Improved Aerostructure Manufacturing,Active,,35.9609,-83.9206,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Physics-Guided Machine Learning (PGML) for Improved Aerostructure Manufacturing,"U of TN Knoxville   
",1301195,TN,6/1/2021,There are four project objectives (PO) that will be achieved by completing six primary research tasks. The four objectives are categorized by the two budget periods in the following paragraphs. Budget period 1 (months 1-15) 1. PO1: Demonstrate and validate the physics-guided machine learning (PGML) framework at laboratory-scale 2. PO2: Implement sensors and automatically label the signals for use in the Bayesian machine learning algorithm at the laboratory-scale Budget period 2 (months 16-30) 3. PO3: Implement the PGML framework at production-scale; quantify the aerostructure manufacturing productivity improvements (see Table 1) using the PGML approach; meet or exceed the minimum metric values 4. PO4: Verify the performance of a new instrumented polymer composite fixture using dynamic testing and machining performance; quantify the cost and metal savings.,Tony Schmitz,"Third Wave Systems; Manufacturing Laboratories Inc.; Oak Ridge National Laboratory (2.1.0.455); GKN Aerospace:, Raytheon Technologies Research Center","Machine Learning to Increase Efficiencies in the Manufacturing of Large-Scale, High-Rate Aerostructures",5/31/2024,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Probabilistic Machine Learning for Rapid Large-scale and High-rate Aerostructure Manufacturing (PRISM),Active,,41.68214,-87.98344,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Probabilistic Machine Learning for Rapid Large-scale and High-rate Aerostructure Manufacturing (PRISM),Argonne National Laboratory (ANL),2122259,IL,9/1/2021,"PRISM comprises three components: i) finding optimal process parameters using accurate predictive models to reduce the number of FSW iterations; ii) transfer physics knowledge fromsubscale to full scale to reduce cost; and iii) optimize the extrusion geometry envelope to reduce material waste. The research will leverage the AI/ML software developed at GER and ANL and will utilize Theta supercomputer at ANL. The framework will be demonstrated on an airplane wing spar made of aluminum-lithium (Al-Li) alloys using extrusion and friction stir welding (FSW). It will also be applicable to other aerostructure components, as well as to other manufacturing processes such as forging, extrusion, casting, welding, and additive manufacturing. The objective is to improve manufacturing processes to increase throughput and reduce cost, material waste, and energy consumption.",,"GKN Aerospace, Edison Welding Institute, GE Research","Machine Learning to Increase Efficiencies in the Manufacturing of Large-Scale, High-Rate Aerostructures",9/1/2023,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Reducing the Cost of CMC Fabrication via Continuous Fiber Additive Manufacturing and Advanced PIP,Active,,35.15119,-106.57002,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Reducing the Cost of CMC Fabrication via Continuous Fiber Additive Manufacturing and Advanced PIP,"Robocasting Enterprises, LLC",1500000,NM,7/1/2021,"There are two main objectives for this project. First is to fabricate continuous-fiber SiC/SiC CMCs via additive manufacturing, reducing manufacturing time by more than 20% (more than 50% is expected). The second objective is to decrease the number of PIP densification cycles required for densification, reducing time and energy by at least 20%. Mechanical properties should not be affected.The automation of fiber tow placement for preforms will initiate a paradigm shift for CMC manufacture. Consistent, rapid automation will reduce the cost to make preforms with reduced tooling costs. This will have a significant impact on applications that can benefit from the additional capability provided by CMCs and open up the design space. Starting with straight tows and automating extrusion and weave patterns in 2D or even 3D can help solve one of the largest problems with these types of materials, which is low interlaminar shear strength. Improving the PIP process will significantly reduce the cost of making CMCs with PIP, increasing its appeal as a primary CMC densification method.",John Stuecker,Oak Ridge National Laboratory (2.1.0.102),Ceramic Matrix Composites Used in High Temperature Applications ,12/31/2024,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Robot-based Additive Manufacturing of Lego-type Modular Molds for Wind Blades,Active,,42.28564,-83.71673,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Robot-based Additive Manufacturing of Lego-type Modular Molds for Wind Blades,"U of MI   
",2697006,MI,9/1/2021,"The objective of this project is to reduce the cost and lead time of horizontal wind turbine blademold tooling and blade transportation without sacrificing blade quality. Our cost effective solutionfor mold manufacture includes a smart-design family of modular molds that can be transported tofabricate blades near their place of service, and the use of additive manufacturing (AM) toincorporate conformal thermal management channels that provide flexible control of thermalprofiles tailored to the blade material, an in-situ quality assurance during mold fabrication, and animproved mold life and reuse, allowing amortization of the mold cost over a greater productionvolume.",Mihaela Banu,"Raytheon Technologies, TPI Composites, Penn State University Park",Integrated Additive Manufacturing Processes for Advanced Wind Blade,8/31/2024,,https://www.energy.gov/eere/articles/energy-department-announces-approximately-1236-million-funding-46-projects-bolster
Vat Thermal- and Photo-polymerization Additive Manufacturing for SiC-based CMCs,Active,,40.80927,-77.86337,FY 2020 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Vat Thermal- and Photo-polymerization Additive Manufacturing for SiC-based CMCs,The Pennsylvania State University,2000000,PA,7/1/2021,"Over the course of this 36-month program, the Pennsylvania State University team will develop novel additive manufacturing technology to produce silicon carbide (SiC)-based CMCs that meet the strength and engineering property requirements for components in power generation gas turbines. This new materials technology will greatly lower the cost of CMC production and speed component development through rapid manufacture of high-strength SiC-based CMC parts. By employing ceramic components in power turbines, we estimate that the thermal efficiency of the turbine can be increased from 34 % to at least 39 % through a simultaneous reduction of the need for parasitic cooling air as well as an increase in turbine inlet temperature that is possible with high temperature tolerant CMCs.",Michael Hickner ,3D Systems,Ceramic Matrix Composites Used in High Temperature Applications ,9/30/2024,,
A Holistic Approach for the Processing Science of Next Generation Ultrahigh Temperature Materials for Heat Exchangers,Selected,,35.96985,-84.28638,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,A Holistic Approach for the Processing Science of Next Generation Ultrahigh Temperature Materials for Heat Exchangers,Oak Ridge National Laboratory (ORNL),2000000,TN,10/1/2022,"Oak Ridge National Laboratory will collaborate with Siemens Corporation, Allegheny Technologies Incorporated, and North Carolina State University (NCSU) on an Additive Manufacturing project to produce refractory alloy heat exchangers (HXs) to enable 100% hydrogen burning power generation engines. This project intends to demonstrate the ability to design, manufacture, and certify and qualify a refractory metal heat exchanger for microturbine distributed energy system utilizing 100% hydrogen fuel.",,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Acoustic Field-Assisted Additive Manufacturing for Structured Electrode Lithium-ion Batteries: Reliability Characterization and Scale-up,Selected,,47.65422,-122.30032,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,Acoustic Field-Assisted Additive Manufacturing for Structured Electrode Lithium-ion Batteries: Reliability Characterization and Scale-up,University of Washington,1205000,WA,10/1/2022,The University of Washington will develop a reliable manufacturing process that incorporates acoustic field-assisted additive manufacturing to produce NMC-chemistry electrodes with controlled structured surface patterns. These structured electrodes will enhance the performance by 20% or more compared to today’s commercially available batteries with the same or longer lifetimes of the produced cells even under fast charging conditions. ,Carol Rhodes,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Additive Manufacturing of High Resolution SiC Fiber Composite Components for Utilization in Energy Systems,Selected,,39.4269,-84.49749,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Additive Manufacturing of High Resolution SiC Fiber Composite Components for Utilization in Energy Systems,GE Additive,1968825,OH,10/1/2022,"In collaboration with Oak Ridge National Laboratory and GE Research, GE Additive plans to develop a photopolymerization additive manufacturing process for fabricating fiber reinforced silicon carbide (SiC) matrix composite heat exchangers which will enable technology for nuclear energy applications. This technology utilizes an advanced additive manufacturing machining and methods to fabricate complex SiC components and will help realize significant increases in energy efficiency and in safety margins of advanced nuclear power plants as well as enabling high temperature heat for various industrial uses including seawater desalination and hydrogen production with important reductions in carbon emissions.",Angela Bobrowski,,Materials for Harsh Service Conditions,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Additive Manufacturing of Light-Weight Aerospace Components using a Novel Al-Ce-Ni-Based Alloy,Selected,,38.6272,-90.1978,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Additive Manufacturing of Light-Weight Aerospace Components using a Novel Al-Ce-Ni-Based Alloy,"Boeing Research and Technology   
",1888305,MO,10/1/2022,"Boeing will advance a Al-Ce alloy for laser powder bed fusion (L-PBF) additive manufacturing (AM) and demonstrate superior material properties for aerospace applications. The outstanding properties of this alloy system combined with the geometric flexibility of L-PBF offers unprecedented opportunity to optimize the design, weight, and performance of aerospace components. This can create significant savings in weight, buy to fly ratio, and processing costs, in addition to a more energy efficient alloy production process. ",,,Development of Aluminum-Cerium (Al-Ce) Alloys and Processing to Enable Increased Energy Efficiency in Aerospace Applications - ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Advanced Bearing Materials for Harsh Service Conditions,Selected,,42.02752,-93.64205,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Advanced Bearing Materials for Harsh Service Conditions,"Ames Laboratory   
",2000000,IA,10/1/2022,"Ames Laboratory, in conjunction with Timken Company, Raytheon Technologies Research Center and Retech Systems LLC, will develop advanced bearing materials that will significantly reduce the operating and maintenance costs of wind turbines and liquid hydrogen pumps used in hydrogen-fueled gas turbines. ",,,Materials for Harsh Service Conditions,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
An Inverse Design Methodology to Fabricate Low-Cost Agile Tools for Manufacturing Lightweight Automotive Components,Selected,,34.6825,-82.8161,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,An Inverse Design Methodology to Fabricate Low-Cost Agile Tools for Manufacturing Lightweight Automotive Components,"Clemson Unversity
",4000000,SC,10/1/2022,"Clemson will collaborate with Honda Development and Manufacturing of America, Ohio State University, Additive Engineering Solutions, Altair Engineering, and MSC Corporation to develop an efficient, composites-based, additive manufacturing-built, low-cost tooling technology for forming lightweight thin-walled metal and composite prototype structures. The project will utilize an artificial intelligence-enabled inverse design framework to optimize material architecture and associated 
manufacturing processes.",Tanju Karanfil,,Advanced Tooling for Lightweight Automotive Components ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
CoEx Electrode Structuring for High Energy and Fast Charging Lithium-Ion Batteries,Selected,,37.40431,-122.16727,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,CoEx Electrode Structuring for High Energy and Fast Charging Lithium-Ion Batteries,"Palo Alto Research Center, Inc.",1372664,CA,10/1/2022,"Led by the Palo Alto Research Center (PARC) with contributions from Oak Ridge National Laboratory, this project will use a PARC-developed co-extrusion (CoEx) printing technology to create Li-ion battery cells with grooved structuring in both the anode and cathode electrodes. Optimizing the size and spacing of the structured grooves can result in a 15-40% increase in cell energy density, along with a 10-20% increase in cell lifetime, compared to today’s commercially available batteries.",Kateri Paul,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Direct Ink Writing of 3D Architectures for Lithium-Ion Batteries,Selected,,34.07104,-118.44324,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,Direct Ink Writing of 3D Architectures for Lithium-Ion Batteries,University of California: Los Angeles,900000,CA,10/1/2022," The University of California, Los Angeles (UCLA) aims to successfully use a direct ink writing method to create a Li-ion battery with complex 3D electrode architectures that can hold 100 Whr/kg under rapid charging conditions. Introducing 3D structures to Li-ion electrodes enables an increase in surface area relative to electrode volume. UCLA maximizes this benefit by designing and creating fully integrated 3D electrodes – a safer, lower cost, easily scalable approach.",Eleanor Forbes,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Dry Laser Powder-Bed Fusion for Structured Cathode Manufacturing,Selected,,37.50978,-121.63887,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,Dry Laser Powder-Bed Fusion for Structured Cathode Manufacturing,Lawrence Livermore Berkeley National Laboratory,1500000,CA,10/1/2022,"Lawrence Livermore National Laboratory (LBNL) will develop a roll-to-roll compatible dry laser powder-bed fusion (L-PBF) manufacturing process for making structured nickel-manganese-cobalt (NMC) cathodes. Through developing a L-PBF process for making electrodes out of structured nanopillars, LBNL aims to manufacture Li-ion battery cells with higher power density and longer lifetimes even at fast charging rates and develop a cathode manufacturing process that eliminates harmful solvents and uses 88% less energy than current solvent-plus-drying based processes.  ",,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Durable Direct Additive Tooling for Automotive Lightweighting via Composite Cyclic Olefin Resin,Selected,,37.87146,-122.3071,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Durable Direct Additive Tooling for Automotive Lightweighting via Composite Cyclic Olefin Resin,"polySpectra, Inc     
",3000000,CA,10/1/2022,"polySpectra has teamed with the National Renewable Energy Laboratory, Oak Ridge National Laboratory, Fortify Inc, MPI Systems, and RePliForm Inc to develop a direct additive manufacturing tooling solution with a shorter lead time and cost than traditional computer numeric control (CNC) based tooling – along with improving tool durability and cycle times short enough to compete with CNC-based tooling. The tooling can be utilized to injection mold various automotive components.",,,Advanced Tooling for Lightweight Automotive Components ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Efficient Silicon Carbide Fiber Manufacture: Continuous Processing of Novel Precursors via Modified Material Handling,Selected,,32.9003,-117.20674,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Efficient Silicon Carbide Fiber Manufacture: Continuous Processing of Novel Precursors via Modified Material Handling,"General Atomcs
",1967356,CA,10/1/2022,"General Atomics Electromagnetic Systems, in collaboration with the Nonwovens Institute and Harper International, and Pratt & Whitney, will work to develop an alternative high purity Silicon Carbide (SiC) fiber product through modified tow throughput (MTT) – thermo-chemical cure processing and enable its commercialization at lower cost and energy consumption compared to state-of-the art SiC fiber technology. High purity SiC fiber is a key material for enhanced efficiency in harsh environment applications and a supports a clean energy economy with energy, aviation, and defense applications. ",,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Fatigue and Fracture Resistance of Al-Ce and Al-Ce-Mg/Zn Alloys for Aerospace Applications,Selected,,42.74558,-73.59177,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Fatigue and Fracture Resistance of Al-Ce and Al-Ce-Mg/Zn Alloys for Aerospace Applications,Rensselaer Polytechnic Institute,1419910,NY,10/1/2022," In collaboration with Ames Laboratory, Iowa State University, and General Electric Research, RPI proposes to develop a new class of temperature resistant Aluminum-Cerium-based alloys for applications in the aerospace industry. Compared to the best aluminum alloys currently in use for airframe components, these alloys will be tougher, stronger, and more fatigue-resistant at room temperature but will exhibit significantly enhanced retention of mechanical properties upon exposure to elevated temperatures. ",Eileen McLoughlin,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
H2 Gas Turbine Thermal Barrier Coating Durability and Process Enhancement with Revolutionary Probabilistic Machine Learning (H2ThERMaL),Selected,,34.02184,-118.28833,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,H2 Gas Turbine Thermal Barrier Coating Durability and Process Enhancement with Revolutionary Probabilistic Machine Learning (H2ThERMaL),"University of Southern California   
",2000000,CA,10/1/2022,"The University of Southern California will collaborate with GE Research, University of Pittsburgh, and University of Virginia to develop and demonstrate enhancement of a thermal barrier coating durability and spray process for hydrogen gas turbine combustion with advanced probabilistic machine learning methods. The technology can be used in land-based gas turbines, advanced nuclear reactors, molten salt heat exchangers, and more.",,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
High Throughput Source-less Plasma Deposition of Structured Silicon Anodes for Lithium-Ion Batteries,Selected,,37.5101,-121.98614,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,High Throughput Source-less Plasma Deposition of Structured Silicon Anodes for Lithium-Ion Batteries,"Amprius Technologies, Inc.",1000000,CA,10/1/2022,"Amprius Technologies will develop a process for manufacturing nanowire-based silicon anodes. The scale-up of silicon nanowire deposition for high volume production is an important step for maturing silicon anode Li-ion batteries. The nanowire structure of the deposited silicon layer on the anode helps achieve energy densities over 1200 watt-hours (Wh)/liter and 450 Wh/kg, respectively.",Jonathan Bornstein,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
High-Entropy Alloy-based Coating to protect Critical Components in Hydrogen Turbine Power System,Selected,,39.64961,-79.95729,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,High-Entropy Alloy-based Coating to protect Critical Components in Hydrogen Turbine Power System,West Virginia University Research Corporation,1999876,WV,10/1/2022,"West Virginia University will collaborate with the National Energy Technology Laboratory and Praxair Surface Technologies to develop a new class of aluminum-containing, high-entropy alloy coatings. These coatings will form an alumina scale layer that will extend the life of critical turbine components, thereby protecting these components in the harsher, higher temperature, more corrosive environment expected in hydrogen combustion systems for clean electric power generation.",Xingbo Liu,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Hydrogen-Resistant Multilayer Composite Coating for Hydrogen Blending in Gas Transmission/Distribution and Industrial End-Use Applications,Selected,,33.15559,-117.27944,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Hydrogen-Resistant Multilayer Composite Coating for Hydrogen Blending in Gas Transmission/Distribution and Industrial End-Use Applications,"Diakont Advanced Technologies, Inc.",2000000,CA,10/1/2022,"In collaboration with Sandia National Laboratories, Exelon, MIT and ADL Ventures, Diakont plans to validate the performance of Al/Al2O3 coating composition and develop processes and tools to apply it in operational natural gas pipelines. These coatings can be shown to mitigate hydrogen embrittlement effects and enable blending of clean hydrogen gas at high concentrations with natural gas distribution to enable decarbonization. ",Edward Petit de Mange,,Advanced Materials Manufacturing,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Large-Scale Net-Shape ODS Component Manufacturing for Harsh Environments via Oxide Doping in Laser Directed Energy Deposition,Selected,,37.40431,-122.16727,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Large-Scale Net-Shape ODS Component Manufacturing for Harsh Environments via Oxide Doping in Laser Directed Energy Deposition,"Electric Power Research Institute, Inc.",1743598,CA,10/1/2022,"The Electric Power Research Institute (EPRI) with partners Oregon State University (OSU) and Additive Technologies LLC (AddiTec) plan to technically demonstrate an economical advanced manufacturing pathway for deploying full-scale large (>100 kg) net-shape power piping oxide dispersion strengthened (ODS) components for harsh environments, including advanced energy systems. The project team seeks to utilize hybrid wire-powder LDED additive (3D printing) process to develop, benchmark, and demonstrate a novel oxide-doping additive manufacturing approach that combines metal ODS and net-shape component fabrication into a single step, eliminating the most expensive and most limiting conventional ODS manufacturing steps.",,,Materials for Harsh Service Conditions,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Powder Processing of Improved Die Materials for Forming Lightweight Auto Body Sheet,Selected,,42.02752,-93.64205,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Powder Processing of Improved Die Materials for Forming Lightweight Auto Body Sheet,"Ames Laboratory   
",2000000,IA,10/1/2022,"Ames Laboratory will collaborate with Sandia National Laboratories, Ford Motor Company, and Retech Systems LLC to optimize and deploy a new ultra-hard high entropy alloy (HEA) to greatly improve the life of critical surfaces of automotive stamping dies and inserts by powder-based cladding methods, including additive manufacturing and thermal spraying. ",,,Advanced Tooling for Lightweight Automotive Components ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Rapid and Efficient Deposition of Metal Oxide Coatings for Bearings and Gears in Harsh Environments,Selected,,39.27845,-76.53423,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Rapid and Efficient Deposition of Metal Oxide Coatings for Bearings and Gears in Harsh Environments,"Pixelligent Technologies, LLC",1920000,MD,10/1/2022,"Pixelligent Technologies, in collaboration with the University of Pennsylvania, Argonne National Laboratory, ExxonMobil, Infineum, and Winergy-Flender plan to develop an innovative, rapid, low-cost, energy-efficient, environmentally friendly, coating technology for the manufacturing of bearings and gears by in-situ tribosintering of metal oxide nanocrystals onto the contacting surfaces. The project aims to reduce the time, expense, complexity, and energy used to manufacture critical mechanical system components that experience harsh tribological contact conditions while also increasing service life and energy efficiency. ",Tom Werthan,,Materials for Harsh Service Conditions,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Replacing Cerium with Energy-Efficient Mischmetal in Cast Aluminum Alloys for Aerospace Applications,Selected,,42.05586,-87.67432,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Replacing Cerium with Energy-Efficient Mischmetal in Cast Aluminum Alloys for Aerospace Applications,"Northwestern University   
",500000,IL,10/1/2022,"Northwestern University will develop novel aluminum-based alloys, where pure cerium (Ce) in existing, castable Al-Ce-based alloys is replaced by a cerium-lanthanum-based Mischmetal (MM) alloy, which is less costly and more energy-efficient to produce from ore than pure Ce. This project will reduce CO2 emissions through more energy-efficient alloy production and more efficient use of aerospace parts.",Stephanie Logaras,,Development of Aluminum-Cerium (Al-Ce) Alloys and Processing to Enable Increased Energy Efficiency in Aerospace Applications - ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Scalable High-Throughput Open-Air Spray-Plasma Manufacturing of Solid-State Lithium Batteries,Selected,,37.42399,-122.1676,FY 2021 Multi-Topic FOA,Energy Technology Manufacturing RD&D,Scalable High-Throughput Open-Air Spray-Plasma Manufacturing of Solid-State Lithium Batteries,"Stanford University   
",1499999,CA,10/1/2022,"Stanford University aims to produce all solid-state, anode-free Li-ion batteries for less than $60/kWh, with equal or longer performance lifetimes than batteries made today. This would help all solid-state Li-ion batteries, which can achieve significantly higher energy densities and safety levels, replace the more cost-competitive battery chemistries used today.",,,Structured Electrode Manufacturing for Lithium-ion Batteries,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
"Sensable, Manageable, Adaptable, Reusable Tooling (SMARTooling) for Lightweight Composite Automotive Components",Selected,,39.67873,-75.75348,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,"Sensable, Manageable, Adaptable, Reusable Tooling (SMARTooling) for Lightweight Composite Automotive Components",University of Delaware,3000000,DE,10/1/2022,"The University of Delaware will collaborate with Northeastern University, Temple University, Missouri University of Science and Technology, and CarbonForm to develop innovative machine tooling solutions and deliver improved characteristics by utilizing carbon fiber reinforced thermoset composite materials. This technology is intended to enable the high-volume production of composite components for automotive applications.",Clarissa Roth,,Advanced Tooling for Lightweight Automotive Components ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
